City,Week,Product,Quantity Ordered
Atlanta,38,Wired Headphones,18
Atlanta,38,iPhone,6
Atlanta,39,20in Monitor,4
Atlanta,39,27in 4K Gaming Monitor,8
Atlanta,39,27in FHD Monitor,8
Atlanta,39,34in Ultrawide Monitor,7
Atlanta,39,AA Batteries (4-pack),34
Atlanta,39,AAA Batteries (4-pack),38
Atlanta,39,Apple Airpods Headphones,20
Atlanta,39,Bose SoundSport Headphones,20
Atlanta,39,Flatscreen TV,10
Atlanta,39,Google Phone,5
Atlanta,39,Lightning Charging Cable,31
Atlanta,39,Macbook Pro Laptop,11
Atlanta,39,ThinkPad Laptop,3
Atlanta,39,USB-C Charging Cable,36
Atlanta,39,Vareebadd Phone,3
Atlanta,39,Wired Headphones,20
Atlanta,39,iPhone,6
Atlanta,40,20in Monitor,6
Atlanta,40,27in 4K Gaming Monitor,15
Atlanta,40,27in FHD Monitor,15
Atlanta,40,34in Ultrawide Monitor,8
Atlanta,40,AA Batteries (4-pack),35
Atlanta,40,AAA Batteries (4-pack),59
Atlanta,40,Apple Airpods Headphones,33
Atlanta,40,Bose SoundSport Headphones,23
Atlanta,40,Flatscreen TV,8
Atlanta,40,Google Phone,8
Atlanta,40,LG Dryer,1
Atlanta,40,Lightning Charging Cable,35
Atlanta,40,Macbook Pro Laptop,4
Atlanta,40,ThinkPad Laptop,8
Atlanta,40,USB-C Charging Cable,49
Atlanta,40,Vareebadd Phone,3
Atlanta,40,Wired Headphones,39
Atlanta,40,iPhone,17
Atlanta,41,20in Monitor,10
Atlanta,41,27in 4K Gaming Monitor,17
Atlanta,41,27in FHD Monitor,9
Atlanta,41,34in Ultrawide Monitor,13
Atlanta,41,AA Batteries (4-pack),44
Atlanta,41,AAA Batteries (4-pack),53
Atlanta,41,Apple Airpods Headphones,24
Atlanta,41,Bose SoundSport Headphones,32
Atlanta,41,Flatscreen TV,13
Atlanta,41,Google Phone,5
Atlanta,41,LG Dryer,1
Atlanta,41,Lightning Charging Cable,44
Atlanta,41,Macbook Pro Laptop,19
Atlanta,41,ThinkPad Laptop,9
Atlanta,41,USB-C Charging Cable,48
Atlanta,41,Vareebadd Phone,3
Atlanta,41,Wired Headphones,35
Atlanta,41,iPhone,3
Atlanta,42,20in Monitor,6
Atlanta,42,27in 4K Gaming Monitor,13
Atlanta,42,27in FHD Monitor,18
Atlanta,42,34in Ultrawide Monitor,15
Atlanta,42,AA Batteries (4-pack),46
Atlanta,42,AAA Batteries (4-pack),62
Atlanta,42,Apple Airpods Headphones,26
Atlanta,42,Bose SoundSport Headphones,24
Atlanta,42,Flatscreen TV,11
Atlanta,42,Google Phone,17
Atlanta,42,LG Dryer,2
Atlanta,42,Lightning Charging Cable,50
Atlanta,42,Macbook Pro Laptop,9
Atlanta,42,ThinkPad Laptop,10
Atlanta,42,USB-C Charging Cable,55
Atlanta,42,Vareebadd Phone,1
Atlanta,42,Wired Headphones,33
Atlanta,42,iPhone,23
Atlanta,43,20in Monitor,7
Atlanta,43,27in 4K Gaming Monitor,10
Atlanta,43,27in FHD Monitor,16
Atlanta,43,34in Ultrawide Monitor,8
Atlanta,43,AA Batteries (4-pack),73
Atlanta,43,AAA Batteries (4-pack),56
Atlanta,43,Apple Airpods Headphones,37
Atlanta,43,Bose SoundSport Headphones,19
Atlanta,43,Flatscreen TV,18
Atlanta,43,Google Phone,8
Atlanta,43,LG Washing Machine,2
Atlanta,43,Lightning Charging Cable,44
Atlanta,43,Macbook Pro Laptop,8
Atlanta,43,ThinkPad Laptop,4
Atlanta,43,USB-C Charging Cable,52
Atlanta,43,Vareebadd Phone,4
Atlanta,43,Wired Headphones,36
Atlanta,43,iPhone,11
Atlanta,44,20in Monitor,6
Atlanta,44,27in 4K Gaming Monitor,15
Atlanta,44,27in FHD Monitor,19
Atlanta,44,34in Ultrawide Monitor,10
Atlanta,44,AA Batteries (4-pack),42
Atlanta,44,AAA Batteries (4-pack),43
Atlanta,44,Apple Airpods Headphones,29
Atlanta,44,Bose SoundSport Headphones,21
Atlanta,44,Flatscreen TV,10
Atlanta,44,Google Phone,14
Atlanta,44,LG Dryer,2
Atlanta,44,Lightning Charging Cable,52
Atlanta,44,Macbook Pro Laptop,9
Atlanta,44,ThinkPad Laptop,7
Atlanta,44,USB-C Charging Cable,60
Atlanta,44,Vareebadd Phone,4
Atlanta,44,Wired Headphones,30
Atlanta,44,iPhone,12
Atlanta,45,20in Monitor,6
Atlanta,45,27in 4K Gaming Monitor,15
Atlanta,45,27in FHD Monitor,18
Atlanta,45,34in Ultrawide Monitor,10
Atlanta,45,AA Batteries (4-pack),45
Atlanta,45,AAA Batteries (4-pack),40
Atlanta,45,Apple Airpods Headphones,28
Atlanta,45,Bose SoundSport Headphones,25
Atlanta,45,Flatscreen TV,9
Atlanta,45,Google Phone,9
Atlanta,45,LG Dryer,1
Atlanta,45,LG Washing Machine,2
Atlanta,45,Lightning Charging Cable,31
Atlanta,45,Macbook Pro Laptop,13
Atlanta,45,ThinkPad Laptop,6
Atlanta,45,USB-C Charging Cable,37
Atlanta,45,Vareebadd Phone,4
Atlanta,45,Wired Headphones,36
Atlanta,45,iPhone,12
Atlanta,46,20in Monitor,3
Atlanta,46,27in 4K Gaming Monitor,7
Atlanta,46,27in FHD Monitor,12
Atlanta,46,34in Ultrawide Monitor,8
Atlanta,46,AA Batteries (4-pack),43
Atlanta,46,AAA Batteries (4-pack),48
Atlanta,46,Apple Airpods Headphones,26
Atlanta,46,Bose SoundSport Headphones,20
Atlanta,46,Flatscreen TV,11
Atlanta,46,Google Phone,12
Atlanta,46,LG Dryer,1
Atlanta,46,LG Washing Machine,2
Atlanta,46,Lightning Charging Cable,43
Atlanta,46,Macbook Pro Laptop,6
Atlanta,46,ThinkPad Laptop,11
Atlanta,46,USB-C Charging Cable,47
Atlanta,46,Vareebadd Phone,2
Atlanta,46,Wired Headphones,30
Atlanta,46,iPhone,9
Atlanta,47,20in Monitor,12
Atlanta,47,27in 4K Gaming Monitor,15
Atlanta,47,27in FHD Monitor,14
Atlanta,47,34in Ultrawide Monitor,15
Atlanta,47,AA Batteries (4-pack),51
Atlanta,47,AAA Batteries (4-pack),58
Atlanta,47,Apple Airpods Headphones,21
Atlanta,47,Bose SoundSport Headphones,25
Atlanta,47,Flatscreen TV,5
Atlanta,47,Google Phone,5
Atlanta,47,LG Dryer,1
Atlanta,47,Lightning Charging Cable,46
Atlanta,47,Macbook Pro Laptop,17
Atlanta,47,ThinkPad Laptop,7
Atlanta,47,USB-C Charging Cable,62
Atlanta,47,Vareebadd Phone,6
Atlanta,47,Wired Headphones,47
Atlanta,47,iPhone,12
Atlanta,48,20in Monitor,9
Atlanta,48,27in 4K Gaming Monitor,8
Atlanta,48,27in FHD Monitor,8
Atlanta,48,34in Ultrawide Monitor,11
Atlanta,48,AA Batteries (4-pack),55
Atlanta,48,AAA Batteries (4-pack),68
Atlanta,48,Apple Airpods Headphones,23
Atlanta,48,Bose SoundSport Headphones,25
Atlanta,48,Flatscreen TV,5
Atlanta,48,Google Phone,12
Atlanta,48,LG Dryer,1
Atlanta,48,LG Washing Machine,1
Atlanta,48,Lightning Charging Cable,55
Atlanta,48,Macbook Pro Laptop,13
Atlanta,48,ThinkPad Laptop,9
Atlanta,48,USB-C Charging Cable,45
Atlanta,48,Vareebadd Phone,3
Atlanta,48,Wired Headphones,43
Atlanta,48,iPhone,14
Atlanta,49,20in Monitor,8
Atlanta,49,27in 4K Gaming Monitor,17
Atlanta,49,27in FHD Monitor,10
Atlanta,49,34in Ultrawide Monitor,20
Atlanta,49,AA Batteries (4-pack),75
Atlanta,49,AAA Batteries (4-pack),60
Atlanta,49,Apple Airpods Headphones,35
Atlanta,49,Bose SoundSport Headphones,24
Atlanta,49,Flatscreen TV,14
Atlanta,49,Google Phone,16
Atlanta,49,LG Dryer,4
Atlanta,49,LG Washing Machine,2
Atlanta,49,Lightning Charging Cable,51
Atlanta,49,Macbook Pro Laptop,13
Atlanta,49,ThinkPad Laptop,8
Atlanta,49,USB-C Charging Cable,68
Atlanta,49,Vareebadd Phone,7
Atlanta,49,Wired Headphones,50
Atlanta,49,iPhone,11
Atlanta,50,20in Monitor,9
Atlanta,50,27in 4K Gaming Monitor,20
Atlanta,50,27in FHD Monitor,15
Atlanta,50,34in Ultrawide Monitor,13
Atlanta,50,AA Batteries (4-pack),88
Atlanta,50,AAA Batteries (4-pack),69
Atlanta,50,Apple Airpods Headphones,38
Atlanta,50,Bose SoundSport Headphones,38
Atlanta,50,Flatscreen TV,5
Atlanta,50,Google Phone,15
Atlanta,50,LG Dryer,1
Atlanta,50,LG Washing Machine,1
Atlanta,50,Lightning Charging Cable,56
Atlanta,50,Macbook Pro Laptop,8
Atlanta,50,ThinkPad Laptop,15
Atlanta,50,USB-C Charging Cable,65
Atlanta,50,Vareebadd Phone,4
Atlanta,50,Wired Headphones,41
Atlanta,50,iPhone,16
Atlanta,51,20in Monitor,10
Atlanta,51,27in 4K Gaming Monitor,22
Atlanta,51,27in FHD Monitor,17
Atlanta,51,34in Ultrawide Monitor,22
Atlanta,51,AA Batteries (4-pack),47
Atlanta,51,AAA Batteries (4-pack),88
Atlanta,51,Apple Airpods Headphones,48
Atlanta,51,Bose SoundSport Headphones,41
Atlanta,51,Flatscreen TV,7
Atlanta,51,Google Phone,10
Atlanta,51,LG Dryer,2
Atlanta,51,LG Washing Machine,1
Atlanta,51,Lightning Charging Cable,43
Atlanta,51,Macbook Pro Laptop,10
Atlanta,51,ThinkPad Laptop,14
Atlanta,51,USB-C Charging Cable,60
Atlanta,51,Vareebadd Phone,5
Atlanta,51,Wired Headphones,37
Atlanta,51,iPhone,14
Atlanta,52,20in Monitor,15
Atlanta,52,27in 4K Gaming Monitor,12
Atlanta,52,27in FHD Monitor,20
Atlanta,52,34in Ultrawide Monitor,14
Atlanta,52,AA Batteries (4-pack),66
Atlanta,52,AAA Batteries (4-pack),80
Atlanta,52,Apple Airpods Headphones,40
Atlanta,52,Bose SoundSport Headphones,25
Atlanta,52,Flatscreen TV,10
Atlanta,52,Google Phone,11
Atlanta,52,LG Dryer,4
Atlanta,52,LG Washing Machine,2
Atlanta,52,Lightning Charging Cable,57
Atlanta,52,Macbook Pro Laptop,8
Atlanta,52,ThinkPad Laptop,8
Atlanta,52,USB-C Charging Cable,68
Atlanta,52,Vareebadd Phone,3
Atlanta,52,Wired Headphones,41
Atlanta,52,iPhone,8
Austin,1,20in Monitor,5
Austin,1,27in 4K Gaming Monitor,3
Austin,1,27in FHD Monitor,6
Austin,1,34in Ultrawide Monitor,6
Austin,1,AA Batteries (4-pack),25
Austin,1,AAA Batteries (4-pack),40
Austin,1,Apple Airpods Headphones,17
Austin,1,Bose SoundSport Headphones,11
Austin,1,Flatscreen TV,7
Austin,1,Google Phone,5
Austin,1,LG Dryer,2
Austin,1,Lightning Charging Cable,20
Austin,1,Macbook Pro Laptop,1
Austin,1,ThinkPad Laptop,3
Austin,1,USB-C Charging Cable,27
Austin,1,Vareebadd Phone,3
Austin,1,Wired Headphones,20
Austin,1,iPhone,1
Austin,2,20in Monitor,2
Austin,2,27in 4K Gaming Monitor,1
Austin,2,27in FHD Monitor,5
Austin,2,34in Ultrawide Monitor,4
Austin,2,AA Batteries (4-pack),17
Austin,2,AAA Batteries (4-pack),19
Austin,2,Apple Airpods Headphones,18
Austin,2,Bose SoundSport Headphones,12
Austin,2,Flatscreen TV,4
Austin,2,Google Phone,4
Austin,2,LG Dryer,2
Austin,2,LG Washing Machine,1
Austin,2,Lightning Charging Cable,10
Austin,2,ThinkPad Laptop,1
Austin,2,USB-C Charging Cable,22
Austin,2,Vareebadd Phone,3
Austin,2,Wired Headphones,14
Austin,2,iPhone,4
Austin,3,20in Monitor,1
Austin,3,27in 4K Gaming Monitor,5
Austin,3,27in FHD Monitor,10
Austin,3,34in Ultrawide Monitor,1
Austin,3,AA Batteries (4-pack),19
Austin,3,AAA Batteries (4-pack),22
Austin,3,Apple Airpods Headphones,3
Austin,3,Bose SoundSport Headphones,10
Austin,3,Flatscreen TV,4
Austin,3,Google Phone,5
Austin,3,Lightning Charging Cable,11
Austin,3,Macbook Pro Laptop,4
Austin,3,ThinkPad Laptop,2
Austin,3,USB-C Charging Cable,16
Austin,3,Vareebadd Phone,1
Austin,3,Wired Headphones,14
Austin,3,iPhone,3
Austin,4,20in Monitor,5
Austin,4,27in 4K Gaming Monitor,4
Austin,4,27in FHD Monitor,5
Austin,4,34in Ultrawide Monitor,2
Austin,4,AA Batteries (4-pack),19
Austin,4,AAA Batteries (4-pack),13
Austin,4,Apple Airpods Headphones,6
Austin,4,Bose SoundSport Headphones,6
Austin,4,Flatscreen TV,2
Austin,4,Google Phone,1
Austin,4,LG Dryer,1
Austin,4,Lightning Charging Cable,21
Austin,4,Macbook Pro Laptop,7
Austin,4,USB-C Charging Cable,15
Austin,4,Vareebadd Phone,1
Austin,4,Wired Headphones,11
Austin,4,iPhone,6
Austin,5,20in Monitor,2
Austin,5,27in 4K Gaming Monitor,5
Austin,5,27in FHD Monitor,2
Austin,5,34in Ultrawide Monitor,5
Austin,5,AA Batteries (4-pack),13
Austin,5,AAA Batteries (4-pack),24
Austin,5,Apple Airpods Headphones,18
Austin,5,Bose SoundSport Headphones,17
Austin,5,Flatscreen TV,2
Austin,5,Google Phone,5
Austin,5,Lightning Charging Cable,16
Austin,5,Macbook Pro Laptop,3
Austin,5,ThinkPad Laptop,4
Austin,5,USB-C Charging Cable,16
Austin,5,Vareebadd Phone,1
Austin,5,Wired Headphones,17
Austin,5,iPhone,7
Austin,6,20in Monitor,2
Austin,6,27in 4K Gaming Monitor,5
Austin,6,27in FHD Monitor,6
Austin,6,34in Ultrawide Monitor,9
Austin,6,AA Batteries (4-pack),13
Austin,6,AAA Batteries (4-pack),31
Austin,6,Apple Airpods Headphones,14
Austin,6,Bose SoundSport Headphones,11
Austin,6,Flatscreen TV,4
Austin,6,Google Phone,3
Austin,6,LG Dryer,1
Austin,6,Lightning Charging Cable,30
Austin,6,Macbook Pro Laptop,1
Austin,6,ThinkPad Laptop,4
Austin,6,USB-C Charging Cable,26
Austin,6,Vareebadd Phone,1
Austin,6,Wired Headphones,32
Austin,6,iPhone,9
Austin,7,20in Monitor,3
Austin,7,27in 4K Gaming Monitor,5
Austin,7,27in FHD Monitor,2
Austin,7,34in Ultrawide Monitor,7
Austin,7,AA Batteries (4-pack),13
Austin,7,AAA Batteries (4-pack),25
Austin,7,Apple Airpods Headphones,15
Austin,7,Bose SoundSport Headphones,11
Austin,7,Flatscreen TV,4
Austin,7,Google Phone,3
Austin,7,LG Dryer,1
Austin,7,LG Washing Machine,1
Austin,7,Lightning Charging Cable,24
Austin,7,Macbook Pro Laptop,5
Austin,7,ThinkPad Laptop,2
Austin,7,USB-C Charging Cable,23
Austin,7,Vareebadd Phone,1
Austin,7,Wired Headphones,18
Austin,7,iPhone,2
Austin,8,20in Monitor,4
Austin,8,27in 4K Gaming Monitor,5
Austin,8,27in FHD Monitor,4
Austin,8,34in Ultrawide Monitor,4
Austin,8,AA Batteries (4-pack),22
Austin,8,AAA Batteries (4-pack),15
Austin,8,Apple Airpods Headphones,17
Austin,8,Bose SoundSport Headphones,11
Austin,8,Google Phone,2
Austin,8,LG Washing Machine,1
Austin,8,Lightning Charging Cable,25
Austin,8,Macbook Pro Laptop,2
Austin,8,ThinkPad Laptop,2
Austin,8,USB-C Charging Cable,14
Austin,8,Vareebadd Phone,1
Austin,8,Wired Headphones,10
Austin,8,iPhone,5
Austin,9,20in Monitor,3
Austin,9,27in 4K Gaming Monitor,5
Austin,9,27in FHD Monitor,6
Austin,9,34in Ultrawide Monitor,2
Austin,9,AA Batteries (4-pack),17
Austin,9,AAA Batteries (4-pack),22
Austin,9,Apple Airpods Headphones,12
Austin,9,Bose SoundSport Headphones,9
Austin,9,Flatscreen TV,4
Austin,9,Google Phone,4
Austin,9,LG Washing Machine,1
Austin,9,Lightning Charging Cable,19
Austin,9,Macbook Pro Laptop,7
Austin,9,ThinkPad Laptop,5
Austin,9,USB-C Charging Cable,21
Austin,9,Vareebadd Phone,2
Austin,9,Wired Headphones,15
Austin,9,iPhone,10
Austin,10,20in Monitor,6
Austin,10,27in 4K Gaming Monitor,6
Austin,10,27in FHD Monitor,6
Austin,10,34in Ultrawide Monitor,7
Austin,10,AA Batteries (4-pack),38
Austin,10,AAA Batteries (4-pack),28
Austin,10,Apple Airpods Headphones,18
Austin,10,Bose SoundSport Headphones,13
Austin,10,Flatscreen TV,4
Austin,10,Google Phone,3
Austin,10,LG Dryer,2
Austin,10,LG Washing Machine,2
Austin,10,Lightning Charging Cable,24
Austin,10,Macbook Pro Laptop,4
Austin,10,ThinkPad Laptop,4
Austin,10,USB-C Charging Cable,18
Austin,10,Vareebadd Phone,1
Austin,10,Wired Headphones,14
Austin,10,iPhone,7
Austin,11,20in Monitor,1
Austin,11,27in 4K Gaming Monitor,4
Austin,11,27in FHD Monitor,6
Austin,11,34in Ultrawide Monitor,6
Austin,11,AA Batteries (4-pack),22
Austin,11,AAA Batteries (4-pack),33
Austin,11,Apple Airpods Headphones,27
Austin,11,Bose SoundSport Headphones,12
Austin,11,Flatscreen TV,3
Austin,11,Google Phone,3
Austin,11,LG Dryer,1
Austin,11,Lightning Charging Cable,22
Austin,11,Macbook Pro Laptop,3
Austin,11,ThinkPad Laptop,6
Austin,11,USB-C Charging Cable,29
Austin,11,Vareebadd Phone,1
Austin,11,Wired Headphones,23
Austin,11,iPhone,5
Austin,12,20in Monitor,4
Austin,12,27in 4K Gaming Monitor,9
Austin,12,27in FHD Monitor,5
Austin,12,34in Ultrawide Monitor,7
Austin,12,AA Batteries (4-pack),44
Austin,12,AAA Batteries (4-pack),18
Austin,12,Apple Airpods Headphones,18
Austin,12,Bose SoundSport Headphones,17
Austin,12,Flatscreen TV,3
Austin,12,Google Phone,7
Austin,12,LG Washing Machine,1
Austin,12,Lightning Charging Cable,35
Austin,12,Macbook Pro Laptop,3
Austin,12,ThinkPad Laptop,5
Austin,12,USB-C Charging Cable,25
Austin,12,Vareebadd Phone,1
Austin,12,Wired Headphones,26
Austin,12,iPhone,6
Austin,13,20in Monitor,4
Austin,13,27in 4K Gaming Monitor,6
Austin,13,27in FHD Monitor,8
Austin,13,34in Ultrawide Monitor,4
Austin,13,AA Batteries (4-pack),24
Austin,13,AAA Batteries (4-pack),38
Austin,13,Apple Airpods Headphones,17
Austin,13,Bose SoundSport Headphones,10
Austin,13,Flatscreen TV,4
Austin,13,Google Phone,8
Austin,13,LG Dryer,1
Austin,13,Lightning Charging Cable,28
Austin,13,Macbook Pro Laptop,8
Austin,13,ThinkPad Laptop,3
Austin,13,USB-C Charging Cable,24
Austin,13,Vareebadd Phone,3
Austin,13,Wired Headphones,29
Austin,13,iPhone,12
Austin,14,20in Monitor,7
Austin,14,27in 4K Gaming Monitor,8
Austin,14,27in FHD Monitor,6
Austin,14,34in Ultrawide Monitor,9
Austin,14,AA Batteries (4-pack),36
Austin,14,AAA Batteries (4-pack),22
Austin,14,Apple Airpods Headphones,21
Austin,14,Bose SoundSport Headphones,18
Austin,14,Flatscreen TV,5
Austin,14,Google Phone,8
Austin,14,LG Dryer,1
Austin,14,LG Washing Machine,1
Austin,14,Lightning Charging Cable,33
Austin,14,Macbook Pro Laptop,4
Austin,14,ThinkPad Laptop,2
Austin,14,USB-C Charging Cable,24
Austin,14,Vareebadd Phone,1
Austin,14,Wired Headphones,39
Austin,14,iPhone,9
Austin,15,20in Monitor,3
Austin,15,27in 4K Gaming Monitor,10
Austin,15,27in FHD Monitor,9
Austin,15,34in Ultrawide Monitor,10
Austin,15,AA Batteries (4-pack),34
Austin,15,AAA Batteries (4-pack),40
Austin,15,Apple Airpods Headphones,17
Austin,15,Bose SoundSport Headphones,15
Austin,15,Flatscreen TV,9
Austin,15,Google Phone,5
Austin,15,LG Dryer,2
Austin,15,LG Washing Machine,1
Austin,15,Lightning Charging Cable,32
Austin,15,Macbook Pro Laptop,4
Austin,15,USB-C Charging Cable,32
Austin,15,Vareebadd Phone,3
Austin,15,Wired Headphones,19
Austin,15,iPhone,12
Austin,16,20in Monitor,6
Austin,16,27in 4K Gaming Monitor,4
Austin,16,27in FHD Monitor,8
Austin,16,34in Ultrawide Monitor,8
Austin,16,AA Batteries (4-pack),34
Austin,16,AAA Batteries (4-pack),30
Austin,16,Apple Airpods Headphones,17
Austin,16,Bose SoundSport Headphones,15
Austin,16,Flatscreen TV,6
Austin,16,Google Phone,6
Austin,16,LG Dryer,4
Austin,16,Lightning Charging Cable,35
Austin,16,Macbook Pro Laptop,3
Austin,16,ThinkPad Laptop,4
Austin,16,USB-C Charging Cable,24
Austin,16,Vareebadd Phone,1
Austin,16,Wired Headphones,34
Austin,16,iPhone,12
Austin,17,20in Monitor,8
Austin,17,27in 4K Gaming Monitor,6
Austin,17,27in FHD Monitor,9
Austin,17,34in Ultrawide Monitor,6
Austin,17,AA Batteries (4-pack),43
Austin,17,AAA Batteries (4-pack),42
Austin,17,Apple Airpods Headphones,21
Austin,17,Bose SoundSport Headphones,8
Austin,17,Flatscreen TV,8
Austin,17,Google Phone,8
Austin,17,LG Dryer,1
Austin,17,LG Washing Machine,1
Austin,17,Lightning Charging Cable,27
Austin,17,Macbook Pro Laptop,4
Austin,17,ThinkPad Laptop,5
Austin,17,USB-C Charging Cable,27
Austin,17,Vareebadd Phone,3
Austin,17,Wired Headphones,27
Austin,17,iPhone,11
Austin,18,20in Monitor,3
Austin,18,27in 4K Gaming Monitor,7
Austin,18,27in FHD Monitor,5
Austin,18,34in Ultrawide Monitor,3
Austin,18,AA Batteries (4-pack),22
Austin,18,AAA Batteries (4-pack),33
Austin,18,Apple Airpods Headphones,17
Austin,18,Bose SoundSport Headphones,8
Austin,18,Flatscreen TV,6
Austin,18,Google Phone,4
Austin,18,LG Washing Machine,1
Austin,18,Lightning Charging Cable,27
Austin,18,Macbook Pro Laptop,10
Austin,18,ThinkPad Laptop,7
Austin,18,USB-C Charging Cable,14
Austin,18,Vareebadd Phone,4
Austin,18,Wired Headphones,17
Austin,18,iPhone,5
Austin,19,20in Monitor,1
Austin,19,27in 4K Gaming Monitor,2
Austin,19,27in FHD Monitor,6
Austin,19,34in Ultrawide Monitor,7
Austin,19,AA Batteries (4-pack),29
Austin,19,AAA Batteries (4-pack),49
Austin,19,Apple Airpods Headphones,20
Austin,19,Bose SoundSport Headphones,15
Austin,19,Google Phone,6
Austin,19,LG Dryer,2
Austin,19,LG Washing Machine,1
Austin,19,Lightning Charging Cable,22
Austin,19,Macbook Pro Laptop,6
Austin,19,ThinkPad Laptop,6
Austin,19,USB-C Charging Cable,17
Austin,19,Vareebadd Phone,1
Austin,19,Wired Headphones,22
Austin,19,iPhone,6
Austin,20,20in Monitor,3
Austin,20,27in 4K Gaming Monitor,6
Austin,20,27in FHD Monitor,13
Austin,20,34in Ultrawide Monitor,8
Austin,20,AA Batteries (4-pack),20
Austin,20,AAA Batteries (4-pack),30
Austin,20,Apple Airpods Headphones,18
Austin,20,Bose SoundSport Headphones,15
Austin,20,Flatscreen TV,4
Austin,20,Google Phone,5
Austin,20,LG Dryer,2
Austin,20,Lightning Charging Cable,19
Austin,20,Macbook Pro Laptop,6
Austin,20,ThinkPad Laptop,3
Austin,20,USB-C Charging Cable,37
Austin,20,Vareebadd Phone,3
Austin,20,Wired Headphones,25
Austin,20,iPhone,4
Austin,21,20in Monitor,5
Austin,21,27in 4K Gaming Monitor,6
Austin,21,27in FHD Monitor,5
Austin,21,34in Ultrawide Monitor,7
Austin,21,AA Batteries (4-pack),23
Austin,21,AAA Batteries (4-pack),51
Austin,21,Apple Airpods Headphones,11
Austin,21,Bose SoundSport Headphones,10
Austin,21,Flatscreen TV,1
Austin,21,Google Phone,7
Austin,21,LG Dryer,2
Austin,21,LG Washing Machine,1
Austin,21,Lightning Charging Cable,35
Austin,21,Macbook Pro Laptop,2
Austin,21,ThinkPad Laptop,5
Austin,21,USB-C Charging Cable,19
Austin,21,Vareebadd Phone,1
Austin,21,Wired Headphones,17
Austin,21,iPhone,8
Austin,22,20in Monitor,6
Austin,22,27in 4K Gaming Monitor,4
Austin,22,27in FHD Monitor,6
Austin,22,34in Ultrawide Monitor,5
Austin,22,AA Batteries (4-pack),25
Austin,22,AAA Batteries (4-pack),35
Austin,22,Apple Airpods Headphones,16
Austin,22,Bose SoundSport Headphones,14
Austin,22,Flatscreen TV,2
Austin,22,Google Phone,8
Austin,22,LG Dryer,4
Austin,22,Lightning Charging Cable,29
Austin,22,Macbook Pro Laptop,7
Austin,22,ThinkPad Laptop,8
Austin,22,USB-C Charging Cable,29
Austin,22,Vareebadd Phone,2
Austin,22,Wired Headphones,23
Austin,22,iPhone,8
Austin,23,20in Monitor,9
Austin,23,27in 4K Gaming Monitor,3
Austin,23,27in FHD Monitor,9
Austin,23,34in Ultrawide Monitor,7
Austin,23,AA Batteries (4-pack),24
Austin,23,AAA Batteries (4-pack),21
Austin,23,Apple Airpods Headphones,14
Austin,23,Bose SoundSport Headphones,13
Austin,23,Flatscreen TV,3
Austin,23,Google Phone,6
Austin,23,LG Dryer,1
Austin,23,Lightning Charging Cable,21
Austin,23,Macbook Pro Laptop,5
Austin,23,ThinkPad Laptop,4
Austin,23,USB-C Charging Cable,20
Austin,23,Vareebadd Phone,2
Austin,23,Wired Headphones,21
Austin,23,iPhone,2
Austin,24,20in Monitor,2
Austin,24,27in 4K Gaming Monitor,5
Austin,24,27in FHD Monitor,7
Austin,24,34in Ultrawide Monitor,6
Austin,24,AA Batteries (4-pack),24
Austin,24,AAA Batteries (4-pack),31
Austin,24,Apple Airpods Headphones,19
Austin,24,Bose SoundSport Headphones,2
Austin,24,Flatscreen TV,4
Austin,24,Google Phone,6
Austin,24,Lightning Charging Cable,25
Austin,24,Macbook Pro Laptop,8
Austin,24,ThinkPad Laptop,1
Austin,24,USB-C Charging Cable,19
Austin,24,Vareebadd Phone,2
Austin,24,Wired Headphones,19
Austin,24,iPhone,8
Austin,25,20in Monitor,4
Austin,25,27in 4K Gaming Monitor,4
Austin,25,27in FHD Monitor,3
Austin,25,34in Ultrawide Monitor,5
Austin,25,AA Batteries (4-pack),40
Austin,25,AAA Batteries (4-pack),24
Austin,25,Apple Airpods Headphones,14
Austin,25,Bose SoundSport Headphones,15
Austin,25,Flatscreen TV,7
Austin,25,Google Phone,2
Austin,25,Lightning Charging Cable,19
Austin,25,Macbook Pro Laptop,6
Austin,25,ThinkPad Laptop,4
Austin,25,USB-C Charging Cable,19
Austin,25,Vareebadd Phone,3
Austin,25,Wired Headphones,20
Austin,25,iPhone,9
Austin,26,20in Monitor,4
Austin,26,27in 4K Gaming Monitor,3
Austin,26,27in FHD Monitor,12
Austin,26,34in Ultrawide Monitor,5
Austin,26,AA Batteries (4-pack),21
Austin,26,AAA Batteries (4-pack),17
Austin,26,Apple Airpods Headphones,17
Austin,26,Bose SoundSport Headphones,13
Austin,26,Flatscreen TV,6
Austin,26,Google Phone,6
Austin,26,LG Dryer,1
Austin,26,Lightning Charging Cable,24
Austin,26,Macbook Pro Laptop,5
Austin,26,ThinkPad Laptop,4
Austin,26,USB-C Charging Cable,19
Austin,26,Vareebadd Phone,3
Austin,26,Wired Headphones,15
Austin,26,iPhone,4
Austin,27,20in Monitor,5
Austin,27,27in 4K Gaming Monitor,6
Austin,27,27in FHD Monitor,7
Austin,27,34in Ultrawide Monitor,9
Austin,27,AA Batteries (4-pack),23
Austin,27,AAA Batteries (4-pack),39
Austin,27,Apple Airpods Headphones,15
Austin,27,Bose SoundSport Headphones,17
Austin,27,Flatscreen TV,4
Austin,27,Google Phone,6
Austin,27,LG Dryer,1
